ID,visa_type,visa_entry,US_consulate,major,status,check_date,complete_date,waiting_days,details
好运延续,H4,New,GuangZhou,CS,Pending,2025-08-05,0000-00-00,157,detail
又来了,L1,Renewal,GuangZhou,N/A,Clear,2025-08-05,2025-09-25,51,detail
bongbong,F1,New,ShangHai,Data Science,Pending,2025-08-05,0000-00-00,157,detail
majia1198227,O1,New,ShangHai,Materials Science,Clear,2025-08-05,2025-09-08,34,detail
qwq123,F1,New,BeiJing,STEM,Pending,2025-08-05,0000-00-00,157,detail
wwww,J1,New,HongKong,Computer Science,Clear,2025-08-06,2025-09-26,51,detail
快点下钱啊,L1,New,Others,Technology Management,Clear,2025-08-06,2025-08-19,13,detail
ningwang,B1,New,ShangHai,Chemistry,Pending,2025-08-06,0000-00-00,156,detail
大太阳大,F1,Renewal,GuangZhou,materials engineering,Clear,2025-08-06,2025-10-17,72,detail
leolian03,H1,New,ShangHai,business analytics,Clear,2025-08-07,2025-08-13,6,detail
leochen123,H1,Renewal,Toronto,ME,Clear,2025-08-07,2025-09-20,44,detail
firediamond,H1,Renewal,Vancouver,Computer Science,Clear,2025-08-07,2025-09-05,29,detail
Rene,J1,New,BeiJing,Biomedical Informatics,Clear,2025-08-07,2025-09-11,35,detail
520,H1,Renewal,Calgary,Software Developer,Clear,2025-08-08,2025-09-23,46,detail
simon2005a,B1,New,Others,IT,Clear,2025-08-08,2025-08-26,18,detail
Xccc,J1,New,HongKong,Veterinary Epidemiology,Clear,2025-08-08,2025-10-05,58,detail
atel,J1,Renewal,GuangZhou,N/A,Pending,2025-08-08,0000-00-00,154,detail
离谱,B2,New,GuangZhou,HCI,Pending,2025-08-08,0000-00-00,154,detail
求下签,H1,Renewal,MexicoCity,CS,Pending,2025-08-08,0000-00-00,154,detail
求下签,H1,Renewal,Others,CS,Clear,2025-08-08,2025-12-09,123,detail
Ap20258,H1,Renewal,BeiJing,EE,Pending,2025-08-11,0000-00-00,151,detail
AA00EVJC1N,B1,New,ShenYang,Materials Engineering,Clear,2025-08-11,2025-09-19,39,detail
下签三巨头,H1,New,ShangHai,Computer Science,Clear,2025-08-11,2025-09-24,44,detail
qiuqiuxiaqian,J1,New,BeiJing,Physics,Pending,2025-08-11,0000-00-00,151,detail
APAP,B1,New,Europe,Computer Science,Pending,2025-08-12,0000-00-00,150,detail
我要上学,F1,Renewal,BeiJing,Chemistry,Clear,2025-08-12,2025-09-22,41,detail
pertical,F1,Renewal,GuangZhou,Mechanical Engineering,Pending,2025-08-12,0000-00-00,150,detail
TrashToronto,H1,New,Toronto,ECE,Pending,2025-08-13,0000-00-00,149,detail
li430074j,F1,Renewal,Others,Physics,Clear,2025-08-13,2025-09-23,41,detail
下签plz,F1,New,GuangZhou,Fashion,Pending,2025-08-13,0000-00-00,149,detail
mrknight21,J1,New,Others,Computer science,Clear,2025-08-13,2025-10-09,57,detail
下签下签下,L1,New,Vancouver,CS,Pending,2025-08-13,0000-00-00,149,detail
anotheronewaiti,L1,New,Europe,N/A,Pending,2025-08-13,0000-00-00,149,detail
求求了下签,F1,Renewal,BeiJing,Materials Science & Engin,Pending,2025-08-13,0000-00-00,149,detail
qwq2,F1,New,BeiJing,CS,Reject,2025-08-14,2025-11-13,91,detail
AA00EUL06H,F1,Renewal,ShangHai,Interior Design,Clear,2025-08-14,2025-08-29,15,detail
卡加再也不,H1,Renewal,Calgary,N/A,Pending,2025-08-14,0000-00-00,148,detail
pray4aprv,F1,Renewal,GuangZhou,Computer Engineering,Pending,2025-08-14,0000-00-00,148,detail
cc早日下签,J1,New,GuangZhou,Biomedical Engineering,Clear,2025-08-14,2025-09-19,36,detail
DOR,B1,Renewal,BeiJing,electrical engineering,Clear,2025-08-15,2025-10-07,53,detail
YES or YES,F1,Renewal,BeiJing,ECE,Clear,2025-08-15,2025-09-25,41,detail
快下签,H1,Renewal,BeiJing,Ece,Clear,2025-08-15,2025-09-19,35,detail
急,F1,Renewal,BeiJing,Computer Science,Pending,2025-08-15,0000-00-00,147,detail
快快下签,H1,Renewal,BeiJing,ECE,Pending,2025-08-15,0000-00-00,147,detail
plz_approve_ASA,F1,Renewal,ShangHai,Computer Science,Pending,2025-08-15,0000-00-00,147,detail
GOODDUCK,F1,Renewal,ShangHai,ECE,Pending,2025-08-15,0000-00-00,147,detail
下签快快快,F1,Renewal,ShenYang,ECE,Clear,2025-08-15,2025-11-20,97,detail
GOODDUCK,F1,Renewal,ShangHai,ECE,Pending,2025-08-15,0000-00-00,147,detail
伤心地铁,F1,New,HongKong,ME,Pending,2025-08-15,0000-00-00,147,detail
多长时间,B1,New,ShangHai,Management,Clear,2025-08-18,2025-09-29,42,detail
下下下下下,H1,New,GuangZhou,ECE,Clear,2025-08-18,2025-09-25,38,detail
hurryup,H1,Renewal,Vancouver,ECE,Clear,2025-08-18,2025-10-08,51,detail
feng,J1,Renewal,ShangHai,neuroscience,Clear,2025-08-18,2025-08-20,2,detail
Pls123,F1,Renewal,HongKong,Computer Science,Clear,2025-08-18,2025-09-15,28,detail
Monaya,O1,New,BeiJing,Computer Science,Pending,2025-08-18,0000-00-00,144,detail
ididid,F1,Renewal,GuangZhou,STEM PhD,Pending,2025-08-18,0000-00-00,144,detail
cycy,F1,Renewal,ShenYang,Materials Science,Pending,2025-08-19,0000-00-00,143,detail
J1_Postdoc_Beij,J1,New,BeiJing,Physics,Clear,2025-08-19,2025-10-10,52,detail
miily,H1,Renewal,ShangHai,CS,Clear,2025-08-19,2025-09-29,41,detail
visaplease,F1,Renewal,ShangHai,Mechanical Engineering,Clear,2025-08-19,2025-09-04,16,detail
加载圈,F1,Renewal,GuangZhou,Electrical + Computer Eng,Pending,2025-08-19,0000-00-00,143,detail
YajuSenpai,F1,Renewal,BeiJing,Chemistry,Clear,2025-08-19,2025-09-22,34,detail
20250911,H1,New,BeiJing,Chemical Engineering,Clear,2025-08-19,2025-09-29,41,detail
快快下签,B2,Renewal,BeiJing,N/A,Pending,2025-08-19,0000-00-00,143,detail
Luckylucky,H1,New,GuangZhou,N/A,Pending,2025-08-20,0000-00-00,142,detail
quiets,F1,New,BeiJing,N/A,Clear,2025-08-20,2025-12-19,121,detail
求求下签,H4,New,Others,Statistics,Pending,2025-08-20,0000-00-00,142,detail
1061857862@qq.c,J1,Renewal,Others,N/A,Clear,2025-08-21,2025-09-09,19,detail
Konoha,B2,New,Europe,Information Security,Clear,2025-08-21,2025-09-08,18,detail
fanren,L2,New,ShenYang,N/A,Clear,2025-08-21,2025-09-25,35,detail
phd,F1,Renewal,BeiJing,Bioinfo,Clear,2025-08-21,2025-09-25,35,detail
温哥华求下,H1,Renewal,Vancouver,Econ,Pending,2025-08-22,0000-00-00,140,detail
YVR_H_Check,H1,Renewal,Vancouver,Biomedical Engineering,Pending,2025-08-22,0000-00-00,140,detail
applicationH1B,H1,New,Europe,Computer Science,Clear,2025-08-22,2025-10-29,68,detail
GGY快下签,H1,New,BeiJing,EE,Pending,2025-08-22,0000-00-00,140,detail
kevinliu1120,H1,Renewal,BeiJing,N/A,Pending,2025-08-22,0000-00-00,140,detail
xxyy,H1,New,ShangHai,Chemical Engineering,Pending,2025-08-25,0000-00-00,137,detail
yucha,B2,New,Others,Chemistry,Clear,2025-08-25,2025-09-26,32,detail
网球王子,B2,New,ShangHai,Electrical Automotive Eng,Clear,2025-08-25,2025-09-29,35,detail
下签,F1,Renewal,BeiJing,CS,Clear,2025-08-25,2025-09-22,28,detail
豆沙了！,J1,New,BeiJing,Operation Management,Clear,2025-08-25,2025-09-19,25,detail
好事花生,F1,Renewal,BeiJing,Mechanical Engineering,Clear,2025-08-25,2025-09-24,30,detail
Poor EE PhD,F1,Renewal,HongKong,Electrical Engineering,Pending,2025-08-25,0000-00-00,137,detail
cxy125,L2,New,GuangZhou,Computer Science,Pending,2025-08-26,0000-00-00,136,detail
下签吧求求,J1,New,BeiJing,N/A,Clear,2025-08-26,2025-10-21,56,detail
god bless,H1,Renewal,Europe,N/A,Pending,2025-08-26,0000-00-00,136,detail
Abby,H1,Renewal,Vancouver,ECE,Pending,2025-08-27,0000-00-00,135,detail
checkResults,H1,Renewal,Vancouver,Information Science,Pending,2025-08-27,0000-00-00,135,detail
123,J1,New,Others,Chemistry,Pending,2025-08-27,0000-00-00,135,detail
peipeil,H1,Renewal,Others,ME,Pending,2025-08-27,0000-00-00,135,detail
求求菩萨保,F1,Renewal,Others,Robotics,Clear,2025-08-28,2025-09-29,32,detail
CC,J1,New,Others,ME,Pending,2025-08-28,0000-00-00,134,detail
佛祖保佑,H1,Renewal,HongKong,CS,Clear,2025-08-28,2025-10-06,39,detail
tyxsally,H1,Renewal,Others,MBA,Pending,2025-08-28,0000-00-00,134,detail
hyy,J1,New,ShangHai,biology,Pending,2025-08-28,0000-00-00,134,detail
flying,H1,Renewal,Vancouver,CS,Pending,2025-08-29,0000-00-00,133,detail
杀死那个石,J1,New,Others,Physics,Clear,2025-09-01,2025-12-08,98,detail
牛马aaa,H1,Renewal,ShangHai,Mechanical Engineering,Clear,2025-09-02,2025-10-07,35,detail
AlecJi,H1,New,Vancouver,Material Science,Clear,2025-09-02,2025-09-26,24,detail
蓝田碧霄,H1,New,ShangHai,Biology,Pending,2025-09-02,0000-00-00,129,detail
Daodao,H1,New,ShenYang,Civil Engineering,Clear,2025-09-02,2025-10-08,36,detail
Steven,L1,Renewal,GuangZhou,Software,Pending,2025-09-02,0000-00-00,129,detail
球球了,H1,New,Others,ce,Pending,2025-09-02,0000-00-00,129,detail
zhan1252,H1,Renewal,ShenYang,CS,Pending,2025-09-03,0000-00-00,128,detail
Duckyo,H1,Renewal,GuangZhou,ME,Pending,2025-09-03,0000-00-00,128,detail
求求快批,H1,Renewal,BeiJing,IEOR,Pending,2025-09-04,0000-00-00,127,detail
zzzr,H1,Renewal,ShenYang,neuroscience,Pending,2025-09-04,0000-00-00,127,detail
F1 STEM OPT,F1,Renewal,Others,Industrial Engineering,Pending,2025-09-04,0000-00-00,127,detail
Xdynix,H1,New,GuangZhou,CSE,Clear,2025-09-05,2025-09-05,0,detail
momo,H1,Renewal,BeiJing,Material science,Clear,2025-09-05,2025-09-26,21,detail
Mwt1122,H1,Renewal,ShenYang,Analytics,Pending,2025-09-08,0000-00-00,123,detail
kevin 577,B1,New,ShangHai,biochemistry an molecular,Clear,2025-09-08,2025-10-07,29,detail
momo236,H1,Renewal,BeiJing,Data Informatics,Pending,2025-09-08,0000-00-00,123,detail
下签plss,B2,Renewal,GuangZhou,Mechanical Engineering,Pending,2025-09-08,0000-00-00,123,detail
求求下签吧,J1,Renewal,ShangHai,physics,Pending,2025-09-08,0000-00-00,123,detail
lolol,H1,Renewal,GuangZhou,IEOR,Clear,2025-09-09,2025-09-15,6,detail
AA00EUW-MACH,H1,New,Toronto,AE,Pending,2025-09-09,0000-00-00,122,detail
xyo2380841,B2,New,Others,statistic,Pending,2025-09-09,0000-00-00,122,detail
xuyuanxiaqian,F1,Renewal,Others,Computer Science,Clear,2025-09-09,2025-11-20,72,detail
qql,B1,New,ShangHai,STEM,Clear,2025-09-10,2025-12-12,93,detail
vaiismy,F1,New,GuangZhou,Chemical Engineering,Clear,2025-09-10,2025-10-09,29,detail
chinging,J1,New,Others,ECE,Pending,2025-09-10,0000-00-00,121,detail
Mr_Incredible,F1,Renewal,ShangHai,Business Analytics,Clear,2025-09-10,2025-09-12,2,detail
Lirio,B2,New,Others,Data Science,Pending,2025-09-10,0000-00-00,121,detail
sciendemo,B1,New,ShangHai,Macromolecular chemistry,Clear,2025-09-10,2025-10-16,36,detail
Tokyo_Sea,B1,New,Others,Chemistry,Clear,2025-09-10,2025-10-23,43,detail
minakoto00,H1,Renewal,GuangZhou,MechE,Clear,2025-09-11,2025-09-18,7,detail
iontest,H1,New,HongKong,EE,Clear,2025-09-11,2025-09-30,19,detail
球球了,H1,New,BeiJing,Biology,Pending,2025-09-11,0000-00-00,120,detail
天灵灵地灵,F1,Renewal,Vancouver,DS,Clear,2025-09-15,2025-10-10,25,detail
lyl***@gmail.co,H1,Renewal,BeiJing,CS,Clear,2025-09-15,2025-09-26,11,detail
RickZ,H1,Renewal,Toronto,Electrical Engineering,Clear,2025-09-15,2025-10-15,30,detail
Anz,F1,New,ShangHai,IE,Clear,2025-09-15,2025-12-01,77,detail
dddfff,H1,New,ShangHai,N/A,Pending,2025-09-15,0000-00-00,116,detail
softshrimp,F1,Renewal,ShangHai,Robotics,Clear,2025-09-15,2025-10-21,36,detail
chenyangx,B1,New,ShangHai,Software Engineering,Pending,2025-09-16,0000-00-00,115,detail
不嘻嘻,H1,New,ShangHai,EE,Pending,2025-09-16,0000-00-00,115,detail
Jialin1216,H1,Renewal,MexicoCity,Msc Robotics,Clear,2025-09-17,2025-10-31,44,detail
aaaaa,H1,New,ShangHai,biology,Clear,2025-09-17,2025-10-28,41,detail
Dhvani,B1,New,ShangHai,Neuroscience,Pending,2025-09-17,0000-00-00,114,detail
求求求下签,J1,New,Europe,Computer Science,Clear,2025-09-17,2025-12-03,77,detail
小聪明999,B1,Renewal,HongKong,ME,Clear,2025-09-17,2025-11-19,63,detail
HOPE,J2,Renewal,GuangZhou,Not-STEM,Clear,2025-09-18,2025-09-30,12,detail
ChickfilaBlessM,H1,New,Vancouver,Bioinformatics,Clear,2025-09-18,2025-10-20,32,detail
PCASAP,L1,Renewal,BeiJing,GIS,Clear,2025-09-18,2025-12-02,75,detail
kuaikuaixiaqian,H1,New,Others,CS,Clear,2025-09-18,2025-12-03,76,detail
什么时候能,L1,New,BeiJing,Physics,Pending,2025-09-18,0000-00-00,113,detail
hrz,H1,Renewal,ShenYang,Computer Science,Clear,2025-09-19,2025-10-24,35,detail
DOFY,F1,Renewal,BeiJing,Computer Science,Clear,2025-09-19,2025-12-05,77,detail
flyaway,F1,Renewal,BeiJing,Built Environment,Pending,2025-09-19,0000-00-00,112,detail
pizza,J1,New,BeiJing,Chemistry / Physical Chem,Clear,2025-09-19,2025-12-09,81,detail
www,B1,New,ShangHai,Neuroscience,Reject,2025-09-19,2025-12-19,91,detail
求下签666,F1,Renewal,GuangZhou,Computer Science,Pending,2025-09-22,0000-00-00,109,detail
抹茶精,O1,New,Vancouver,CS,Pending,2025-09-22,0000-00-00,109,detail
阿弥陀佛,H1,Renewal,HongKong,CSE,Clear,2025-09-22,2025-11-21,60,detail
stanford,J1,New,HongKong,Artificial Intelligence,Clear,2025-09-22,2025-11-04,43,detail
aaaa,B1,New,Europe,Epidemiology,Pending,2025-09-23,0000-00-00,108,detail
希望再也不,F1,New,BeiJing,Biostatistics,Pending,2025-09-23,0000-00-00,108,detail
hrzong,F1,New,Others,Civil  Engineering,Pending,2025-09-24,0000-00-00,107,detail
一说CS马上�,O1,New,BeiJing,CS,Pending,2025-09-24,0000-00-00,107,detail
wow,J1,New,ShangHai,International Relations,Clear,2025-09-24,2025-10-29,35,detail
一只懒狗,J1,New,ShangHai,Geology,Clear,2025-09-24,2026-01-08,106,detail
leo,O1,Renewal,ShangHai,EE,Clear,2025-09-24,2025-11-20,57,detail
TONY_Li,B1,New,Others,CS,Pending,2025-09-24,0000-00-00,107,detail
HYC快批,H1,New,BeiJing,ECE,Clear,2025-09-25,2025-11-04,40,detail
光速下签,H1,Renewal,GuangZhou,Financial Engineering,Clear,2025-09-25,2025-11-07,43,detail
zqyoung,B1,Renewal,ShenYang,CS,Clear,2025-09-25,2025-11-10,46,detail
AA00EL2F4T,B2,New,ShangHai,N/A,Clear,2025-09-25,2025-09-25,0,detail
下签下签,B1,New,GuangZhou,Computer Science,Clear,2025-09-25,2025-11-24,60,detail
求求了,H1,Renewal,BeiJing,N/A,Clear,2025-09-25,2025-12-11,77,detail
快点下签吧,F1,Renewal,BeiJing,Informtioan Systems,Clear,2025-09-25,2025-12-30,96,detail
我在瑞士等,J1,New,Europe,"AI, Mechanical Engineerin",Pending,2025-09-25,0000-00-00,106,detail
咪的老天鹅,H1,New,BeiJing,Computer Science,Clear,2025-09-25,2025-12-19,85,detail
我在瑞士等,J1,New,Europe,"AI, Mechanical Engineerin",Pending,2025-09-25,0000-00-00,106,detail
想去新奥尔,B1,New,GuangZhou,N/A,Pending,2025-09-25,0000-00-00,106,detail
我在瑞士等,J1,New,Europe,"AI, Mechanical Engineerin",Clear,2025-09-25,2025-11-28,64,detail
EM2782756,J2,New,GuangZhou,Bioengineering,Clear,2025-09-25,2025-12-19,85,detail
GGGG,J1,New,Others,Physics,Pending,2025-09-25,0000-00-00,106,detail
瑶瑶瑶瑶摇,H1,New,GuangZhou,Biology,Pending,2025-09-26,0000-00-00,105,detail
Green Check,J1,New,GuangZhou,Bioengineering,Pending,2025-09-26,0000-00-00,105,detail
呃-,J1,Renewal,Others,Bioengineering,Pending,2025-09-26,0000-00-00,105,detail
下签吧拜托,J1,New,GuangZhou,Biology,Clear,2025-09-26,2025-12-15,80,detail
跪求签证,O1,Renewal,BeiJing,Chemistry,Pending,2025-09-29,0000-00-00,102,detail
F1 STEM OPT,F1,Renewal,Toronto,Chemical Engineering,Pending,2025-09-29,0000-00-00,102,detail
NeurIPS2025-Ber,B1,New,Europe,EECS,Clear,2025-09-29,2025-11-25,57,detail
kobe,H1,Renewal,BeiJing,ECE,Clear,2025-09-29,2025-12-11,73,detail
求求下签,B1,New,BeiJing,CS,Clear,2025-09-29,2025-12-10,72,detail
快下签吧！,B1,New,BeiJing,Computer Engineering,Pending,2025-09-29,0000-00-00,102,detail
Chuqu,H1,Renewal,ShangHai,Materials,Clear,2025-09-29,2025-12-17,79,detail
快快下签092,H1,Renewal,Others,CS,Clear,2025-09-29,2025-12-16,78,detail
NIPS求求了,B1,New,ShenYang,CS,Clear,2025-09-29,2026-01-02,95,detail
Sunny,B1,New,HongKong,CS,Clear,2025-09-29,2025-12-03,65,detail
maxx2025,H1,Renewal,BeiJing,cs,Clear,2025-09-29,2025-12-10,72,detail
求求了,J2,New,ShangHai,chemical engineering,Pending,2025-09-29,0000-00-00,102,detail
coldtiger,L1,New,GuangZhou,Nuclear Science,Clear,2025-09-30,2025-12-18,79,detail
fifetty,O1,New,GuangZhou,N/A,Clear,2025-09-30,2025-12-16,77,detail
球球下签qwq,B2,Renewal,Others,Pharamceutical Science,Clear,2025-09-30,2025-12-09,70,detail
sumei1,L1,Renewal,GuangZhou,CS,Pending,2025-09-30,0000-00-00,101,detail
我想去CA,B1,New,ShangHai,CS,Clear,2025-09-30,2025-12-29,90,detail
tsaixinlong,L1,New,GuangZhou,Mechanical Design,Pending,2025-09-30,0000-00-00,101,detail
QIQI,F1,Renewal,BeiJing,Poultry Science,Clear,2025-09-30,2025-12-09,70,detail
dyl,F1,Renewal,GuangZhou,CS,Pending,2025-09-30,0000-00-00,101,detail
再拖就要失,H1,Renewal,BeiJing,CS/AI,Pending,2025-09-30,0000-00-00,101,detail
wills,B1,New,GuangZhou,ME,Pending,2025-09-30,0000-00-00,101,detail
logo.abrupt.0n@,L1,Renewal,Europe,SWE,Pending,2025-10-01,0000-00-00,100,detail
不嘻嘻脆脆,H1,New,Europe,Financial Engineering,Clear,2025-10-02,2025-12-09,68,detail
菩萨保佑下,O1,New,Toronto,ECE,Clear,2025-10-02,2025-12-11,70,detail
aliciaaaaaa,J1,New,HongKong,biomedical science,Clear,2025-10-02,2025-12-06,65,detail
求求快下下,H1,New,Vancouver,CS,Pending,2025-10-02,0000-00-00,99,detail
goodluck,H1,Renewal,Vancouver,IT,Pending,2025-10-03,0000-00-00,98,detail
ccll,B2,Renewal,Toronto,Math/CS,Pending,2025-10-03,0000-00-00,98,detail
这次等的有,L2,New,Ottawa,biology,Clear,2025-10-03,2025-12-18,76,detail
花有重开日,J1,New,Toronto,Materials,Pending,2025-10-03,0000-00-00,98,detail
eda,H1,Renewal,Vancouver,CSE,Clear,2025-10-06,2025-11-25,50,detail
牢牛马,H1,Renewal,Others,CS,Clear,2025-10-06,2026-01-07,93,detail
...,B2,Renewal,BeiJing,N/A,Clear,2025-10-06,2025-10-22,16,detail
star,H1,Renewal,Vancouver,CS,Clear,2025-10-06,2025-12-11,66,detail
heiheihehei,J2,New,BeiJing,genetics,Clear,2025-10-06,2025-12-11,66,detail
Fairy,B1,New,BeiJing,Biology,Clear,2025-10-07,2025-12-12,66,detail
签证过才能,J1,Renewal,BeiJing,Physics,Clear,2025-10-07,2025-12-22,76,detail
visacheck2025,H1,New,ShenYang,IT,Clear,2025-10-07,2025-12-19,73,detail
求顺利出签,H1,New,ShangHai,N/A,Pending,2025-10-07,0000-00-00,94,detail
yiyang,J1,New,BeiJing,Physiology,Pending,2025-10-07,0000-00-00,94,detail
yiyang,J2,New,BeiJing,N,Clear,2025-10-07,2025-10-22,15,detail
好运求下签,H1,New,Others,CS,Clear,2025-10-07,2026-01-08,93,detail
Trump Slayer,H1,New,BeiJing,Ece,Clear,2025-10-07,2025-12-19,73,detail
我要回家,H1,Renewal,ShangHai,N/A,Pending,2025-10-07,0000-00-00,94,detail
17球球速下�,B1,New,ShangHai,information systems,Pending,2025-10-07,0000-00-00,94,detail
cc快快下签,B1,New,BeiJing,Electronic Information,Clear,2025-10-07,2025-12-18,72,detail
球球快下签,H1,New,GuangZhou,EE,Clear,2025-10-07,2025-12-23,77,detail
求顺利出签,F1,New,BeiJing,N/A,Pending,2025-10-07,0000-00-00,94,detail
求顺利出签,H1,New,ShangHai,N/A,Pending,2025-10-07,0000-00-00,94,detail
好运好运接,H1,New,Calgary,Computer Science,Clear,2025-10-08,2026-01-03,87,detail
sweatyawareness,J1,New,BeiJing,astronomy,Pending,2025-10-08,0000-00-00,93,detail
May,H1,New,BeiJing,Pharmacology,Pending,2025-10-08,0000-00-00,93,detail
DIDIDI,J1,New,BeiJing,Biochemistry and Molecula,Clear,2025-10-08,2025-12-11,64,detail
issued,H1,Renewal,BeiJing,ece,Pending,2025-10-08,0000-00-00,93,detail
求下签25,H1,New,Vancouver,ECE,Clear,2025-10-09,2025-12-15,67,detail
Saturn,B1,New,GuangZhou,Data Science,Clear,2025-10-09,2026-01-05,88,detail
很急,B1,New,BeiJing,AI,Pending,2025-10-09,0000-00-00,92,detail
chill,H1,New,GuangZhou,MechEng,Pending,2025-10-09,0000-00-00,92,detail
求下签,H1,New,Others,Bioinformatics,Pending,2025-10-09,0000-00-00,92,detail
求过,B1,New,BeiJing,CS,Pending,2025-10-09,0000-00-00,92,detail
AA00F0XUEP,B1,New,BeiJing,Computer Science,Clear,2025-10-09,2026-01-08,91,detail
宝宝坏水,B2,Renewal,MexicoCity,Math,Pending,2025-10-09,0000-00-00,92,detail
www,H1,Renewal,GuangZhou,Computer Science,Clear,2025-10-09,2025-12-16,68,detail
yyyy,J1,New,BeiJing,CS,Clear,2025-10-09,2025-12-09,61,detail
下签三巨头,J1,New,BeiJing,ECE,Pending,2025-10-09,0000-00-00,92,detail
ThisIStheID,B1,Renewal,GuangZhou,ECE,Clear,2025-10-09,2025-12-23,75,detail
求求下签,F1,New,BeiJing,ECE PhD,Clear,2025-10-10,2025-12-19,70,detail
NeurIPS,B1,New,HongKong,N/A,Pending,2025-10-10,0000-00-00,91,detail
焦虑不焦虑,H1,Renewal,GuangZhou,CS,Clear,2025-10-10,2026-01-02,84,detail
NeurIPS 2025,B1,New,BeiJing,N/A,Pending,2025-10-10,0000-00-00,91,detail
KaneXu,B1,New,ShangHai,Electronic Information,Pending,2025-10-10,0000-00-00,91,detail
silentwings,J1,New,BeiJing,Biomedical Sciences,Pending,2025-10-10,0000-00-00,91,detail
Albert Zweistei,B1,New,Europe,Mechanical Enginneering,Pending,2025-10-10,0000-00-00,91,detail
kanseee,J1,New,ShenYang,Biomed,Clear,2025-10-10,2025-12-18,69,detail
想发疯,B1,Renewal,ShangHai,cs,Clear,2025-10-10,2026-01-06,88,detail
你是最棒的,F1,Renewal,ShangHai,Biomedical Data Science,Clear,2025-10-10,2025-12-18,69,detail
球球issue,H1,New,GuangZhou,EE,Clear,2025-10-10,2026-01-06,88,detail
qiuqiu,O1,New,BeiJing,CS,Pending,2025-10-10,0000-00-00,91,detail
快把护照还,B1,Renewal,BeiJing,Chemistry,Clear,2025-10-10,2026-01-07,89,detail
维米尔,L1,Renewal,BeiJing,MEM,Clear,2025-10-13,2025-10-15,2,detail
求求了,F1,New,GuangZhou,CS,Pending,2025-10-14,0000-00-00,87,detail
球球早下签,J1,Renewal,HongKong,EEE,Clear,2025-10-14,2025-12-12,59,detail
LancelotSong,H1,New,Toronto,ECE,Clear,2025-10-14,2025-12-15,62,detail
Jack,H1,New,ShangHai,Data Science,Pending,2025-10-14,0000-00-00,87,detail
asbbb,H1,Renewal,Toronto,ME,Clear,2025-10-14,2026-01-07,85,detail
bia,B1,New,ShangHai,Applied Mathematics,Pending,2025-10-14,0000-00-00,87,detail
xiaowa,O1,Renewal,BeiJing,N/A,Pending,2025-10-14,0000-00-00,87,detail
x球球了x,J1,New,GuangZhou,CS,Pending,2025-10-14,0000-00-00,87,detail
求求求求,H1,New,HongKong,BA,Pending,2025-10-14,0000-00-00,87,detail
塑料保温杯,B2,New,ShangHai,Navigation Guidance and C,Clear,2025-10-14,2025-12-30,77,detail
stephen_visa,B1,New,ShangHai,AI,Pending,2025-10-14,0000-00-00,87,detail
pray4me,H1,Renewal,ShangHai,Robotics,Clear,2025-10-14,2026-01-09,87,detail
Last炫神丶,H1,New,BeiJing,cs,Pending,2025-10-14,0000-00-00,87,detail
wuke,H1,New,GuangZhou,EE,Clear,2025-10-14,2025-12-29,76,detail
nips,B1,New,HongKong,AI,Pending,2025-10-15,0000-00-00,86,detail
跪求5年,F1,New,GuangZhou,EEE,Pending,2025-10-16,0000-00-00,85,detail
yaoyao,H1,New,GuangZhou,Molecular Biology,Pending,2025-10-16,0000-00-00,85,detail
GKD,H1,New,ShangHai,Robotics,Pending,2025-10-16,0000-00-00,85,detail
